event_type,failure_reason,amount,historical_action,ml_action,historical_net_value,ml_expected_net_value,ml_true_net_value,oracle_net_value
overdue_invoice,expired_card,14982.46,retry,payment_update,9890.793871509324,4504.9530710091285,12174.88483221516,12174.88483221516
checkout_abandonment,insufficient_funds,14172.43,personalized_offer,personalized_offer,9982.242381533184,3999.5765088462167,9982.242381533184,10884.999070570637
subscription_failure,technical_failure,401.97,retry,retry,319.120732245355,91.06018069185697,319.120732245355,319.120732245355
payment_failure,expired_card,1685.76,payment_update,payment_update,-1.0,496.90151522906706,1200.3954383645284,1211.4305524460028
subscription_failure,expired_card,118.08,retry,reminder,85.25562366408562,17.824777668772917,84.37986058348699,99.88874855563984
overdue_invoice,expired_card,1492.16,reminder,payment_update,1121.009862424098,363.13706109710085,1263.7359762998465,1263.7359762998465
overdue_invoice,authentication_failure,5462.52,retry,payment_update,2920.6049926579617,997.9080621391661,3161.619795015812,3161.619795015812
checkout_abandonment,expired_card,331.07,payment_update,payment_update,-1.0,103.13469969464333,234.99322330131784,234.99322330131784
overdue_invoice,authentication_failure,529.13,retry,payment_update,272.3128680750536,132.8581791789575,287.13799195002514,323.1361984492565
payment_failure,unknown,4338.0,reminder,reminder,-1.0,653.2670427640404,2065.3585925474017,2065.3585925474017
checkout_abandonment,authentication_failure,2973.53,retry,personalized_offer,-2.0,1057.1869702310833,1816.9806681657,1816.9806681657
subscription_failure,authentication_failure,1809.03,reminder,payment_update,1463.410563919089,357.7112058085844,1456.3204845664904,1463.410563919089
payment_failure,bank_decline,1294.49,reminder,reminder,-1.0,268.29343535607876,872.771912576805,887.2885287694457
subscription_failure,insufficient_funds,6329.09,personalized_offer,payment_update,3848.885001463684,1574.512716788915,4547.637961075276,4547.637961075276
payment_failure,authentication_failure,4341.21,reminder,payment_update,2911.07931603172,1227.1322404349073,2848.879323324564,3145.4666633378806
subscription_failure,expired_card,3836.88,retry,personalized_offer,-2.0,886.198151359597,2635.5731712595743,2969.659488780864
subscription_failure,unknown,812.79,payment_update,personalized_offer,-1.0,263.8514056698731,356.9672314605177,471.3289046980439
payment_failure,authentication_failure,4842.13,retry,payment_update,3011.792854777896,585.1111439496392,3169.369946986503,3169.369946986503
payment_failure,authentication_failure,807.69,personalized_offer,personalized_offer,486.75086810476154,158.7393256456665,486.75086810476154,486.75086810476154
subscription_failure,bank_decline,880.99,retry,payment_update,650.6090511465121,142.1661502611379,662.3224381962808,662.3224381962808
checkout_abandonment,insufficient_funds,16101.47,reminder,payment_update,-1.0,4025.9219234447964,10545.87164045262,10545.87164045262
payment_failure,authentication_failure,1081.14,payment_update,retry,675.2780894608594,231.19545442707846,681.1675458018905,681.1675458018905
checkout_abandonment,insufficient_funds,2329.67,retry,payment_update,1861.1734361779909,463.46731942251245,1729.5296549315735,1861.1734361779909
checkout_abandonment,bank_decline,1334.34,retry,payment_update,-2.0,354.997789772084,500.51350499414167,518.1772209376123
payment_failure,bank_decline,1779.92,personalized_offer,payment_update,1275.0712547557507,431.0914290565462,1392.3335330625648,1392.3335330625648
checkout_abandonment,technical_failure,1230.7,payment_update,personalized_offer,904.2198591885868,385.0669429409093,825.7302694904166,939.9727023664304
checkout_abandonment,bank_decline,2278.84,personalized_offer,payment_update,1511.660375692673,526.9989269650799,1538.9857712765336,1607.7261779087842
checkout_abandonment,bank_decline,1380.27,no_action,payment_update,736.4845274483405,333.0146623078087,1031.3338428723705,1031.3338428723705
payment_failure,insufficient_funds,866.98,retry,retry,-2.0,195.56769802296554,537.2933200559585,562.6043437286752
subscription_failure,bank_decline,1154.31,no_action,reminder,0.0,329.4819325792414,638.7501022479403,751.7990818734934
payment_failure,authentication_failure,324.75,payment_update,payment_update,259.39017632242206,88.25396429468759,259.39017632242206,267.58662262716257
subscription_failure,technical_failure,4500.67,payment_update,payment_update,-1.0,710.1384402612964,3059.419324220715,3059.419324220715
payment_failure,unknown,2553.57,payment_update,payment_update,-1.0,690.3139146432799,1927.4350958491468,1927.4350958491468
subscription_failure,technical_failure,1100.92,no_action,payment_update,0.0,229.51133798766176,795.235575387861,802.7556965145426
payment_failure,unknown,545.52,no_action,payment_update,358.8327786126943,116.13414749280852,403.26794140958185,403.26794140958185
overdue_invoice,bank_decline,21499.52,retry,personalized_offer,15103.53852657405,7796.083869036125,13250.204756191475,15683.630740342374
payment_failure,expired_card,1288.51,personalized_offer,payment_update,787.5802427663141,319.3238019066221,895.9845390200533,895.9845390200533
payment_failure,authentication_failure,840.06,personalized_offer,payment_update,576.8045851861004,156.72593071380976,633.8400377164296,633.8400377164296
checkout_abandonment,unknown,170.96,payment_update,reminder,120.16712476895628,34.88896124130414,118.24867996246331,120.16712476895628
checkout_abandonment,authentication_failure,6144.88,payment_update,personalized_offer,4056.221923422684,1341.1960372051153,4035.5822348913143,4196.976737838108
payment_failure,bank_decline,562.53,reminder,personalized_offer,-1.0,134.42154591013175,345.9891259452503,377.690537695538
checkout_abandonment,expired_card,821.02,reminder,personalized_offer,-1.0,187.53526782068548,481.5221396970053,563.0430731720733
payment_failure,unknown,1713.17,personalized_offer,reminder,-137.05360000000002,316.01399141559403,1011.2608047722014,1098.5084233194304
checkout_abandonment,authentication_failure,1159.76,reminder,personalized_offer,-1.0,322.6924348377984,594.1988234899419,694.7724151388279
checkout_abandonment,unknown,2579.39,reminder,retry,1866.5919037506212,617.6229966433102,1922.000743274023,1988.1581224086488
checkout_abandonment,technical_failure,692.5,payment_update,payment_update,370.24496928484245,120.24883076976263,370.24496928484245,416.06020399338524
payment_failure,bank_decline,361.46,personalized_offer,payment_update,-28.9168,35.17516966420756,168.80204113271566,168.80204113271566
checkout_abandonment,expired_card,856.48,payment_update,payment_update,684.5773852521671,286.876405119952,684.5773852521671,684.5773852521671
checkout_abandonment,technical_failure,1263.76,reminder,reminder,1013.462277890956,257.68170289026943,1013.462277890956,1013.462277890956
payment_failure,expired_card,684.69,reminder,payment_update,488.9508228001822,196.10788804893298,521.3818235981732,521.3818235981732
payment_failure,authentication_failure,2456.59,payment_update,personalized_offer,1718.7748415306462,479.3265427037164,1682.592366783704,1718.7748415306462
overdue_invoice,authentication_failure,4171.15,reminder,retry,-1.0,684.0279871913859,2161.26532831344,2291.8053589570163
payment_failure,bank_decline,1199.78,retry,reminder,794.3274464893651,335.14173117977117,849.7745015429666,859.8704937407136
checkout_abandonment,authentication_failure,866.96,reminder,payment_update,643.9825633749891,82.26911406960795,692.797813691815,692.797813691815
overdue_invoice,technical_failure,950.01,personalized_offer,reminder,-76.0008,238.6137770956583,711.0967084588218,711.0967084588218
payment_failure,expired_card,9466.6,retry,reminder,-2.0,2259.8927240157163,4959.3093529427415,5385.73263037991
payment_failure,authentication_failure,3266.92,no_action,payment_update,0.0,891.6858042762358,2164.7449908749795,2427.783388980844
subscription_failure,insufficient_funds,169.3,retry,payment_update,-2.0,30.91598672596662,125.0570670304888,125.0570670304888
overdue_invoice,authentication_failure,1644.48,reminder,payment_update,-1.0,534.278919745377,1057.1707790428811,1057.1707790428811
payment_failure,authentication_failure,2118.84,reminder,payment_update,1758.362558142002,339.987466571062,1670.4184922854013,1758.362558142002
checkout_abandonment,authentication_failure,448.87,no_action,reminder,0.0,112.360808591488,281.99012193308056,291.241188509316
payment_failure,bank_decline,1204.21,payment_update,payment_update,526.4331819476052,320.7749063508639,526.4331819476052,526.4331819476052
checkout_abandonment,insufficient_funds,2496.88,reminder,payment_update,-1.0,490.8172079355279,1556.9867519143245,1692.021983491487
checkout_abandonment,authentication_failure,994.87,reminder,reminder,-1.0,176.8070974389152,452.3925240399145,474.88783056050994
payment_failure,bank_decline,1402.87,no_action,payment_update,483.0754998820656,400.15490489609226,750.9882485577496,765.1484477726551
payment_failure,authentication_failure,842.61,retry,reminder,597.3733740148663,212.09626180334828,636.3500779904896,636.3500779904896
subscription_failure,insufficient_funds,2663.53,retry,retry,2161.124756198178,789.0776420368973,2161.124756198178,2161.124756198178
checkout_abandonment,technical_failure,523.17,retry,reminder,-2.0,104.28515798172292,272.5582438381981,310.03255944871114
overdue_invoice,unknown,450.73,payment_update,reminder,-1.0,99.54831124964113,340.9957339382325,353.9982322944216
payment_failure,unknown,523.74,payment_update,payment_update,305.1400181239999,97.01216398337303,305.1400181239999,344.011811408492
subscription_failure,technical_failure,3234.81,personalized_offer,payment_update,2010.3733630318025,1037.8729331896184,2538.438425210902,2538.438425210902
payment_failure,bank_decline,1207.52,payment_update,payment_update,713.4618611799091,343.43093865271493,713.4618611799091,727.7737087679193
checkout_abandonment,insufficient_funds,12625.39,retry,payment_update,5596.113919708772,1905.6989715419854,6477.745275390274,6477.745275390274
payment_failure,technical_failure,865.5,payment_update,personalized_offer,559.7465442258458,194.05619578210178,565.4208491683182,612.5406585605023
subscription_failure,expired_card,2162.58,payment_update,payment_update,1952.151697719563,401.669983235171,1952.151697719563,1952.151697719563
checkout_abandonment,bank_decline,842.12,payment_update,payment_update,-1.0,248.4962533108616,477.43741703272127,477.43741703272127
payment_failure,technical_failure,165.29,reminder,retry,-1.0,40.07478491395233,143.2178624376108,143.2178624376108
checkout_abandonment,insufficient_funds,2352.57,retry,reminder,1624.0220043497184,570.444151929898,1560.3002661265873,1643.59856947181
payment_failure,insufficient_funds,2928.49,retry,reminder,2134.081993045784,619.3441724406919,2306.50041911084,2325.306740065087
payment_failure,bank_decline,269.49,payment_update,payment_update,183.31149369757875,68.35066336258507,183.31149369757875,183.31149369757875
subscription_failure,insufficient_funds,900.39,payment_update,reminder,629.9787028530862,135.20528713829935,565.4687895583364,629.9787028530862
payment_failure,authentication_failure,1896.54,reminder,payment_update,-1.0,543.9059993654658,1153.5779319129224,1167.148339049459
checkout_abandonment,insufficient_funds,3310.04,no_action,retry,1745.0862010998978,702.4632856288746,2162.9704761882067,2208.0460246497964
checkout_abandonment,insufficient_funds,2380.62,payment_update,payment_update,-1.0,537.2915057560434,1671.1854116436218,1804.632179164177
subscription_failure,insufficient_funds,710.38,retry,reminder,419.6169576132812,126.5100098996135,432.86281135857735,509.06564361993327
checkout_abandonment,bank_decline,1808.24,reminder,payment_update,1025.999660633577,281.48109211242524,1107.286019735845,1123.322878543778
subscription_failure,bank_decline,221.43,payment_update,personalized_offer,153.8490339816256,50.042188590379666,150.54738902979113,156.08315360646904
checkout_abandonment,authentication_failure,962.73,reminder,personalized_offer,-1.0,213.07049597956535,539.0021638364818,648.9105575668775
payment_failure,technical_failure,2397.48,reminder,reminder,1647.3167036769487,389.4796258658164,1647.3167036769487,1791.8511866095828
payment_failure,technical_failure,281.29,reminder,retry,186.23509252789276,100.04063987937718,197.5515480611728,197.5515480611728
subscription_failure,insufficient_funds,7740.74,payment_update,payment_update,-1.0,1958.4364980371354,4322.360959981314,4322.360959981314
checkout_abandonment,expired_card,1510.71,reminder,payment_update,1155.091353175477,419.76604374521503,1211.550955852118,1211.550955852118
subscription_failure,authentication_failure,495.35,payment_update,personalized_offer,369.8881697906828,115.80118400272868,343.6359662820604,369.8881697906828
payment_failure,insufficient_funds,1427.96,payment_update,personalized_offer,-1.0,312.8385764038226,937.2123900997227,937.2123900997227
subscription_failure,unknown,1829.47,reminder,retry,1085.6144128827316,338.6745203915805,1076.7805016008292,1241.7955535002716
payment_failure,expired_card,1844.82,no_action,payment_update,1043.1123844747428,540.8579987921008,1347.5645631153636,1347.5645631153636
subscription_failure,technical_failure,362.8,no_action,reminder,0.0,106.04703261648555,277.76809482542023,300.9128911075621
